SKU,Name1,Name2
ST20231224_191304_MEN WRITTEN BY WOMEN,MEN WRITTEN,BY WOMEN
ST20231224_191305_GUARDIANS OF CLARITY TAHOES ETERNAL KEEPERS,"GUARDIANS OF CLARITY,",TAHOE'S ETERNAL KEEPERS
ST20231224_191306_WATCH OUT MARSUPIALS ON THE LOOSE,WATCH OUT!,MARSUPIALS ON THE LOOSE
ST20231224_191307_FOREVER IS JUST A SECOND,FOREVER IS,JUST A SECOND
ST20231224_191308_NO TEA NO SHADE NO PINK LEMONADE,NO TEA NO SHADE NO,PINK LEMONADE
ST20231224_191309_CARPOOLING WITH GHOSTS SPECTRAL SAVINGS,CARPOOLING WITH,"GHOSTS, SPECTRAL SAVINGS"
ST20231224_191310_JUST A BOY WHO LOVES DOING YOGA,JUST A BOY WHO,LOVES DOING YOGA
ST20231224_191311_DONT HONK AT ME IM EASILY FRIGHTENED,DON'T HONK AT ME I'M,EASILY FRIGHTENED
ST20231224_191312_CHEERS TO A NEW YEAR AND ANOTHER CHANCE TO FAIL,CHEERS TO A NEW YEAR AND,ANOTHER CHANCE TO FAIL
ST20231224_191313_ACTUALLY IT IS ROCKET SCIENCE,ACTUALLY IT IS,ROCKET SCIENCE
ST20231224_191314_I RUN BECAUSE ZOMBIES HATE FAST FOOD,I RUN BECAUSE,ZOMBIES HATE FAST FOOD
ST20231224_191315_IT IS WHAT IT IS,IT IS WHAT,IT IS
ST20231224_191316_WHAT IF CHRISTMAS HE THOUGHT DOESNT COME FROM A STORE,"WHAT IF CHRISTMAS, HE THOUGHT,",DOESN'T COME FROM A STORE
ST20231224_191317_JUST A BOY WHO LOVES FLAMINGOS,JUST A BOY WHO,LOVES FLAMINGOS
ST20231224_191318_SAVING THE PLANET ONE ANIMAL PUNCHLINE AT A TIME,"SAVING THE PLANET, ONE",ANIMAL PUNCHLINE AT A TIME
ST20231224_191319_GODDAMN ITS GOOD TO BE A GHOST HUNTER,"GODDAMN, IT'S GOOD TO",BE A GHOST HUNTER
ST20231224_191320_GOD IS OUR REFUGE AND STRENGTH,GOD IS OUR REFUGE,AND STRENGTH
ST20231224_191321_ONE DAY AT A TIME,ONE DAY AT,A TIME
ST20231224_191322_IN TAHOES DEPTHS DISCOVER NATURES PRISTINE EMBRACE,"IN TAHOE'S DEPTHS, DISCOVER",NATURE'S PRISTINE EMBRACE
ST20231224_191323_I BECAME A LANDSCAPER FOR THE MONEY AND FAME,I BECAME A LANDSCAPER,FOR THE MONEY AND FAME
ST20231224_191324_WORLDS OKAYEST MANAGER,WORLD'S,OKAYEST MANAGER
ST20231224_191325_FREE RIDES SPONSORED BY LEPRECHAUN CABS,"FREE RIDES, SPONSORED",BY LEPRECHAUN CABS
ST20231224_191326_NOT TAKING YOU SERIOUSLY,NOT TAKING YOU,SERIOUSLY.
ST20231224_191327_VIP ACCESS ONLY GOTHS GET MOONLIGHT DISCOUNTS,"VIP ACCESS, ONLY GOTHS",GET MOONLIGHT DISCOUNTS
ST20231224_191328_CONSERVATIONISTS THE CLOWNS OF MOTHER NATURES CIRCUS,"CONSERVATIONISTS, THE CLOWNS",OF MOTHER NATURE'S CIRCUS
ST20231224_191329_CALL ON ME I WILL ANSWER YOU,"CALL ON ME, I",WILL ANSWER YOU.
ST20231224_191331_DONT BELIEVE EVERYTHING YOU THINK,DON'T BELIEVE,EVERYTHING YOU THINK.
ST20231224_191332_BE GOOD TO YOURSELF,BE GOOD TO,YOURSELF
ST20231224_191333_SAVE THE WILD SAVE OURSELVES,"SAVE THE WILD,",SAVE OURSELVES
ST20231224_191334_NO USING THE PHONE WHILE SOMEONE IS TALKING TO YOU,NO USING THE PHONE WHILE,SOMEONE IS TALKING TO YOU
ST20231224_191335_DO NO HARM TAKE NO SHIT,DO NO HARM,TAKE NO SHIT
ST20231224_191336_YOU CAN NEVER HAVE TOO MANY SANCTUARY GOATS,YOU CAN NEVER HAVE TOO,MANY SANCTUARY GOATS
ST20231224_191337_YOURE DOING GREAT BITCH,YOU'RE DOING,GREAT BITCH
ST20231224_191338_ROAM FREELY FOR THE WORLD IS YOUR PLAYGROUND,"ROAM FREELY, FOR THE",WORLD IS YOUR PLAYGROUND
ST20231224_191339_PROCRASTINATING LIKE THERES NO TOMORROW,PROCRASTINATING LIKE,THERE'S NO TOMORROW
ST20231224_191340_EVEN DARKNESS MUST PASS,EVEN DARKNESS,MUST PASS
ST20231224_191341_JUST A GIRL WHO LOVES SKIING,JUST A GIRL WHO,LOVES SKIING
ST20231224_191342_LIFES MOST PERSISTENT AND URGENT QUESTION,LIFE'S MOST PERSISTENT,AND URGENT QUESTION
ST20231224_191343_BOYS ARE OUT TONIGHT HUH,BOYS ARE OUT,"TONIGHT, HUH?"
ST20231224_191344_THATS WHAT SHE SAID,THAT'S WHAT,SHE SAID
ST20231224_191345_YOU CAN NEVER HAVE TOO MANY GIRLFRIENDS,YOU CAN NEVER HAVE,TOO MANY GIRLFRIENDS
ST20231224_191346_GOOD THINGS ARE AHEAD,GOOD THINGS,ARE AHEAD
ST20231224_191347_KEEP CALM AND DONT FREAK OUT,KEEP CALM AND,DON'T FREAK OUT
ST20231224_191348_I RUN BECAUSE I REALLY LIKE CHEESE,I RUN BECAUSE I,REALLY LIKE CHEESE
ST20231224_191349_MOOD SWINGS AND CHICKEN WINGS,MOOD SWINGS AND,CHICKEN WINGS
ST20231224_191350_BE YOURSELF TRANS POSITIVITY,BE YOURSELF,TRANS POSITIVITY
ST20231224_191351_YOU CAN NEVER HAVE TOO MANY DISCS,YOU CAN NEVER HAVE,TOO MANY DISCS!
ST20231224_191352_AS YOU CAN SEE IM A LOT HAPPIER,"AS YOU CAN SEE,",I'M A LOT HAPPIER
ST20231224_191353_JUST A GIRL WHO LOVES ICE FISHING,JUST A GIRL WHO,LOVES ICE FISHING
ST20231224_191354_TUNE MY HEART TO SING THY GRACE,TUNE MY HEART TO,SING THY GRACE
ST20231224_191355_WE DO BE VIBIN' DOE,WE DO BE,VIBIN' DOE
ST20231224_191356_BORN TO BE A NOMAD JOURNEYING THROUGH THE WILD EXPANSE,"BORN TO BE A NOMAD,",JOURNEYING THROUGH THE WILD EXPANSE
ST20231224_191357_YOU CAN NEVER HAVE TOO MANY CHAINSAWS,YOU CAN NEVER HAVE,TOO MANY CHAINSAWS
ST20231224_191358_WORLDS OKAYEST HUSBAND,WORLD'S,OKAYEST HUSBAND
ST20231224_191359_REFLECTIONS OF ETERNITY MIRRORED IN TAHOES DEPTHS,"REFLECTIONS OF ETERNITY,",MIRRORED IN TAHOE'S DEPTHS
ST20231224_191400_WORLDS OKAYEST PHOTOGRAPHER,WORLD'S OKAYEST,PHOTOGRAPHER
ST20231224_191401_PLEASE BE PATIENT PROCESSING,PLEASE BE PATIENT,PROCESSING...
ST20231224_191402_DONT LET THE PRETTY FOOL YOU,DON'T LET THE,PRETTY FOOL YOU
ST20231224_191403_2024 BECAUSE ADULTING IS HARD AND BORING,"2024, BECAUSE ADULTING",IS HARD AND BORING
ST20231224_191404_PUT A BIRD ON IT,PUT A BIRD,ON IT
ST20231224_191405_JUST A GIRL WHO LOVES HOT DOGS,JUST A GIRL WHO,LOVES HOT DOGS
ST20231224_191406_RACE THE TOASTER POP GOES YOU,"RACE THE TOASTER,",POP GOES YOU
ST20231224_191407_IVE GOT A BONE TO PICK WITH YOU,I'VE GOT A BONE TO,PICK WITH YOU
ST20231224_191408_CAUTION NERVE DEMOLITION AHEAD,"CAUTION, NERVE",DEMOLITION AHEAD
ST20231224_191409_HARD WORK BEATS TALENT,HARD WORK,BEATS TALENT
ST20231224_191410_DONT MAKE ME USE MY SISTER VOICE,DON'T MAKE ME USE,MY SISTER VOICE
ST20231224_191411_I'M NOT CONVINCED I KNOW HOW TO READ,I'M NOT CONVINCED I,KNOW HOW TO READ
ST20231224_191412_YOU CAN NEVER HAVE TOO MANY DRUMS,YOU CAN NEVER HAVE,TOO MANY DRUMS
ST20231224_191413_INVISIBLE CHAUFFEUR SERVICE FREE RIDES,INVISIBLE CHAUFFEUR,"SERVICE, FREE RIDES"
ST20231224_191414_DID YOU HEAR ABOUT PLUTO THATS MESSED UP,DID YOU HEAR ABOUT,PLUTO THAT'S MESSED UP
ST20231224_191415_JUST A GIRL WHO LOVES ANIME AND DRAGONS,JUST A GIRL WHO LOVES,ANIME AND DRAGONS
ST20231224_191416_OPEN YOUR MIND BEFORE YOUR MOUTH,OPEN YOUR MIND,BEFORE YOUR MOUTH
ST20231224_191417_I EXIST WITHOUT MY CONSENT FROG,I EXIST WITHOUT,MY CONSENT FROG
ST20231224_191418_JUST A BOY WHO LOVES MONSTER TRUCKS,JUST A BOY WHO,LOVES MONSTER TRUCKS
ST20231224_191419_SHOULD I LAUGH OR CRY,SHOULD I,LAUGH OR CRY?
ST20231224_191420_DO OR DO NOT THERE IS NO TRY,DO OR DO NOT,THERE IS NO TRY
ST20231224_191421_DANCE LIKE NO ONES WATCHING,DANCE LIKE NO,ONE'S WATCHING
ST20231224_191423_IM SILENTLY CORRECTING YOUR GRAMMAR,IM SILENTLY,CORRECTING YOUR GRAMMAR
ST20231224_191424_WHAT IF WE REWRITE THE STARS,WHAT IF WE,REWRITE THE STARS?
ST20231224_191425_JUST A GIRL WHO LOVES FOOTBALL,JUST A GIRL WHO,LOVES FOOTBALL
ST20231224_191426_BETTER IDEAS WIN NOT LOUDER PEOPLE,"BETTER IDEAS WIN,",NOT LOUDER PEOPLE
ST20231224_191427_PLEASE BE PATIENT TIRED DRIVER,PLEASE BE PATIENT,TIRED DRIVER
ST20231224_191428_THE WORLD IS QUIET HERE,THE WORLD IS,QUIET HERE
ST20231224_191429_PLEASE LET ME MERGE BEFORE I START CRYING,PLEASE LET ME MERGE,BEFORE I START CRYING
ST20231224_191430_JUST A GIRL WHO LOVES COCKROACHES,JUST A GIRL WHO,LOVES COCKROACHES
ST20231224_191431_YOURE THE REASON I MEDITATE,YOU'RE THE,REASON I MEDITATE
ST20231224_191432_WORLDS OKAYEST MOM,WORLD'S,OKAYEST MOM
ST20231224_191433_EVERYTHING IS A COPY,EVERYTHING,IS A COPY
ST20231224_191434_FLEECE NAVIDAD MAY YOUR SWEATERS BE FESTIVE,FLEECE NAVIDAD! MAY YOUR,SWEATERS BE FESTIVE
ST20231224_191435_YOU HAVE BEAUTIFUL EYES,YOU HAVE,BEAUTIFUL EYES
ST20231224_191436_ATTITUDE REFLECTS LEADERSHIP CAPTAIN,ATTITUDE REFLECTS,LEADERSHIP CAPTAIN
ST20231224_191437_IN TAHOES EMBRACE FIND SERENITYS ETERNAL TOUCH,"IN TAHOE'S EMBRACE, FIND",SERENITY'S ETERNAL TOUCH
ST20231224_191438_SAVE WATER DRINK WINE,SAVE WATER,DRINK WINE
ST20231224_191439_ALL THINGS ARE DIFFICULT BEFORE THEY ARE EASY,ALL THINGS ARE DIFFICULT,BEFORE THEY ARE EASY
ST20231224_191440_PRESERVE TAHOES MAJESTY FOR GENERATIONS TO COME,PRESERVE TAHOE'S MAJESTY,FOR GENERATIONS TO COME
ST20231224_191441_EPIC EYE ROLL IN PROGRESS,EPIC EYE ROLL,IN PROGRESS
ST20231224_191442_GUARDIANS OF THE SIERRA DEFENDERS OF TAHOES BLUE,"GUARDIANS OF THE SIERRA,",DEFENDERS OF TAHOE'S BLUE
ST20231224_191443_YOUVE GOT THE MAKINGS OF GREATNESS IN YOU,YOU'VE GOT THE MAKINGS,OF GREATNESS IN YOU
ST20231224_191444_LIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALL,LIFE IS EITHER A DARING,ADVENTURE OR NOTHING AT ALL.
ST20231224_191445_I DONT KNOW I JUST WORK HERE,I DON'T KNOW I,JUST WORK HERE
ST20231224_191446_ETERNAL BLUE WHERE HEAVEN MEETS TAHOES WATERS,"ETERNAL BLUE, WHERE",HEAVEN MEETS TAHOE'S WATERS
ST20231224_191447_YOU ARE NOT IMMUNE TO PROPAGANDA,YOU ARE NOT IMMUNE,TO PROPAGANDA
ST20231224_191448_KEEP WATERING THE GOOD SEEDS,KEEP WATERING,THE GOOD SEEDS
ST20231224_191449_DO YOU LIKE FISH STICKS JOKE,DO YOU LIKE FISH,STICKS JOKE
ST20231224_191450_ONE OF US IS LYING,ONE OF US,IS LYING
ST20231224_191451_SLEIGH BELLS FUNNY SMELLS HOLIDAY TALES,"SLEIGH BELLS, FUNNY","SMELLS, HOLIDAY TALES!"
ST20231224_191452_THATS SUS GOTTA VOTE THEM OFF,"THAT'S SUS, GOTTA",VOTE THEM OFF
