SKU,Name1,Name2
ST20231216_093609_NO ONE IS ALONE,NO ONE IS,ALONE
ST20231216_093610_TEAM CRIES AT BOOKS,TEAM CRIES,AT BOOKS
ST20231216_093611_GO GET EM BROTHERS,GO GET EM,BROTHERS
ST20231216_093612_PAINT WITH ALL THE COLORS OF THE WIND,PAINT WITH ALL THE,COLORS OF THE WIND
ST20231216_093613_ON THE ROAD AGAIN,ON THE,ROAD AGAIN
ST20231216_093614_DRIVER GETS THE BEST TRAVEL PILLOW,DRIVER GETS THE,BEST TRAVEL PILLOW
ST20231216_093615_KEEP YOUR HEELS HEAD AND STANDARDS HIGH,"KEEP YOUR HEELS, HEAD,",AND STANDARDS HIGH.
ST20231216_093616_TAHOES TURQUOISE ALLURE A NATURELOVERS DREAM,"TAHOE'S TURQUOISE ALLURE,",A NATURE-LOVER'S DREAM
ST20231216_093617_I BECAME A GROCERY BAGGER FOR THE MONEY AND FAME,I BECAME A GROCERY BAGGER,FOR THE MONEY AND FAME
ST20231216_093618_THAT'S MY FACE SIR,THAT'S MY,"FACE, SIR!"
ST20231216_093619_TAP THE BRAKES FOR POUCHES GALORE,TAP THE BRAKES FOR,POUCHES GALORE!
ST20231216_093620_RACE TIP TOASTER TAKES SHORTCUTS,"RACE TIP, TOASTER",TAKES SHORTCUTS
ST20231216_093621_LESS DRAMA MORE TECHNO,LESS DRAMA,MORE TECHNO
ST20231216_093622_IVE NEVER MEET SOMEONE WHO WASNT IMPORTANT,I'VE NEVER MEET SOMEONE,WHO WASN'T IMPORTANT
ST20231216_093623_EPIC STRESS SYMPHONY DIRECTOR,EPIC STRESS,SYMPHONY DIRECTOR
ST20231216_093624_YOU ARE UTTERLY INDECENT,YOU ARE,UTTERLY INDECENT
ST20231216_093625_NOT IN THE MOOD FOR SHAPE BASED JOKES,NOT IN THE MOOD FOR,SHAPE BASED JOKES
ST20231216_093626_I BECAME A BUS DRIVER FOR THE MONEY AND FAME,I BECAME A BUS DRIVER,FOR THE MONEY AND FAME
ST20231216_093627_NEVER MEMORIZE SOMETHING THAT YOU CAN LOOK UP,NEVER MEMORIZE SOMETHING,THAT YOU CAN LOOK UP
ST20231216_093628_HONEY WHAT IS THIS,HONEY WHAT,IS THIS?
ST20231216_093629_IT IS WHAT IT IS,IT IS WHAT,IT IS.
ST20231216_093630_HAPPINESS IS A CHOICE NOT A DESTINATION,"HAPPINESS IS A CHOICE,",NOT A DESTINATION
ST20231216_093632_NO ARGUING ABOUT WHO DRIVES FIRST,NO ARGUING ABOUT,WHO DRIVES FIRST
ST20231216_093633_IF YOU SEE ME HIT THE CURD MIND YOUR BUSINESS,IF YOU SEE ME HIT THE,CURD MIND YOUR BUSINESS
ST20231216_093634_DONT STEAL THE GOVERNMENT HATES COMPETITION,DON'T STEAL THE,GOVERNMENT HATES COMPETITION
ST20231216_093635_LEAVE IT BETTER THAN YOU FOUND IT,LEAVE IT BETTER,THAN YOU FOUND IT
ST20231216_093636_WISHING YOU A DAY AS RELAXING AS A ROOT CANAL,WISHING YOU A DAY AS,RELAXING AS A ROOT CANAL
ST20231216_093637_BEYOND BOUNDARIES CHASING THE SPIRIT OF FREEDOM,"BEYOND BOUNDARIES, CHASING",THE SPIRIT OF FREEDOM
ST20231216_093638_WERE ALL BORN NAKED,WE'RE ALL,BORN NAKED!
ST20231216_093639_I BECAME A DAY LABORER FOR THE MONEY AND FAME,I BECAME A DAY LABORER,FOR THE MONEY AND FAME
ST20231216_093640_ITS FINE IM FINE EVERYTHINGS FINE,IT'S FINE I'M FINE,EVERYTHING'S FINE
ST20231216_093641_YOU CANT SCARE ME I RESCUE CATTLE DOGS,YOU CAN'T SCARE ME I,RESCUE CATTLE DOGS
ST20231216_093642_TWILIGHT LA PUSH BABY,TWILIGHT LA,"PUSH, BABY"
ST20231216_093643_LIFE IS SHORT & SO AM I,LIFE IS SHORT,& SO AM I
ST20231216_093644_I FEEL LIKE IM ALREADY TIRED TOMMOROW,I FEEL LIKE I'M,ALREADY TIRED TOMMOROW
ST20231216_093645_WOULD YOU LIKE TO STAY FOREVER,WOULD YOU LIKE TO,STAY FOREVER?
ST20231216_093646_SIERRA JEWEL TAHOES WATERS TELL STORIES,"SIERRA JEWEL, TAHOE'S",WATERS TELL STORIES
ST20231216_093647_I HAVE BEEN FALLING FOR 30 MINUTES,I HAVE BEEN FALLING,FOR 30 MINUTES!
ST20231216_093648_TOASTER MORNINGS ESCAPE ARTIST,"TOASTER, MORNING'S",ESCAPE ARTIST
ST20231216_093649_JUST A RED HERRING,JUST A RED,HERRING
ST20231216_093650_ALWAYS IN MY HEART,ALWAYS IN,MY HEART
ST20231216_093651_DEFENDERS OF TAHOE WARRIORS FOR ITS PURITY,"DEFENDERS OF TAHOE,",WARRIORS FOR ITS PURITY
ST20231216_093652_DO YOU LIKE FISH STICKS JOKE,DO YOU LIKE FISH,STICKS JOKE
ST20231216_093653_CUTE SISTER ON THE GLOBE,CUTE SISTER ON,THE GLOBE
ST20231216_093654_MAKE DARING DISCOVERIES THAT REDEFINE YOUR UNDERSTANDING OF THE WORLD,MAKE DARING DISCOVERIES THAT,REDEFINE YOUR UNDERSTANDING OF THE WORLD
ST20231216_093655_ARABIC FUNNY COLLEGE LIFE,ARABIC FUNNY,COLLEGE LIFE
ST20231216_093656_NO PAIN NO GAIN,NO PAIN,NO GAIN
ST20231216_093657_I LITERALLY HAVE NO IDEA WHO I AM,I LITERALLY HAVE,NO IDEA WHO I AM
ST20231216_093658_I GOT CUPS ON MY EARS,I GOT CUPS,ON MY EARS
ST20231216_093659_LIFE IS SHORT AND SO AM I,LIFE IS SHORT,AND SO AM I
ST20231216_093700_WELL ARENT YOU A SWEET LITTLE MAGGOT,"WELL, AREN'T YOU A",SWEET LITTLE MAGGOT
ST20231216_093701_NO ARGUING ABOUT WHERE TO SIT IN THE CAR,NO ARGUING ABOUT WHERE,TO SIT IN THE CAR
ST20231216_093702_I HAVE NO IDEA WHAT IM DOING,I HAVE NO IDEA,WHAT I'M DOING
ST20231216_093703_BETTER IDEAS WIN NOT LOUDER PEOPLE,"BETTER IDEAS WIN,",NOT LOUDER PEOPLE
ST20231216_093704_ALRIGHT DUDE GO TRIP OVER A KNIFE,"ALRIGHT DUDE, GO",TRIP OVER A KNIFE
ST20231216_093705_CAMPING WHERE COFFEE TASTES BETTER AND WORRIES TASTE LIKE MARSHMALLOWS,"CAMPING, WHERE COFFEE TASTES BETTER,",AND WORRIES TASTE LIKE MARSHMALLOWS
ST20231216_093706_ITS A BEAUTIFUL DAY IN THE NEIGHBORHOOD,IT'S A BEAUTIFUL DAY,IN THE NEIGHBORHOOD
ST20231216_093707_YOU ARE BRAVER STRONGER SMARTER,YOU ARE BRAVER,STRONGER SMARTER
ST20231216_093708_YOU ARE EXACTLY WHERE YOU NEED TO BE,YOU ARE EXACTLY,WHERE YOU NEED TO BE
ST20231216_093709_YOU ARE ANYTHING BUT ORDINARY,YOU ARE ANYTHING,BUT ORDINARY
ST20231216_093710_WHAT MASTER DO YOU SERVE,WHAT MASTER DO,YOU SERVE?
ST20231216_093712_TRUTH IS THE NEW HATE SPEECH,TRUTH IS THE NEW,HATE SPEECH
ST20231216_093713_GROW THROUGH WHAT YOU GO THROUGH,GROW THROUGH WHAT,YOU GO THROUGH
ST20231216_093714_DISCOVERING NEW FRONTIERS ONE ADVENTURE AT A TIME,"DISCOVERING NEW FRONTIERS,",ONE ADVENTURE AT A TIME
ST20231216_093715_I BECAME A POSTAL WORKER FOR THE MONEY AND FAME,I BECAME A POSTAL WORKER,FOR THE MONEY AND FAME
ST20231216_093716_OPOSSUMS NATURES CLEANUP CREW TURNING TRASH HEAPS INTO TIDY HABITATS,"OPOSSUMS, NATURE'S CLEANUP CREW,",TURNING TRASH HEAPS INTO TIDY HABITATS
ST20231216_093717_YOURE GONNA NEED A BIGGER BOAT,YOU'RE GONNA NEED,A BIGGER BOAT
ST20231216_093718_IM ABOUT TO SPEEDRUN THIS MANS FUNERAL,I'M ABOUT TO SPEEDRUN,THIS MAN'S FUNERAL
ST20231216_093719_LOST TO A TOASTER BURNT COMPETITION,LOST TO A TOASTER,BURNT COMPETITION?
ST20231216_093720_WISHING YOU A DAY AS THRILLING AS A ROOT CANAL,WISHING YOU A DAY AS,THRILLING AS A ROOT CANAL
ST20231216_093721_THE EMOTIONAL RANGE OF A TEASPOON,THE EMOTIONAL,RANGE OF A TEASPOON
ST20231216_093722_NO COMPLAINING ABOUT THE CHOICE OF BOARD GAMES,NO COMPLAINING ABOUT THE,CHOICE OF BOARD GAMES
ST20231216_093723_SIMPLE THE BEST IS YET TO COME,"SIMPLE, THE BEST",IS YET TO COME
ST20231216_093724_THATS SOME NEVAFORGIVE ACTION RIGHT THERE,THAT'S SOME,NEVA-FORGIVE ACTION RIGHT THERE
ST20231216_093725_WE CHOOSE TO BE GOOD,WE CHOOSE TO,BE GOOD
ST20231216_093726_MY JOB IS JUST BEACH,MY JOB IS,JUST BEACH
ST20231216_093727_PLEASE DO NOT HIT ME IDK HOW CAR INSURANCE,PLEASE DO NOT HIT ME,IDK HOW CAR INSURANCE
ST20231216_093728_GET COMFORTABLE BEING UNCOMFORTABLE,GET COMFORTABLE,BEING UNCOMFORTABLE
ST20231216_093729_STRIVE FOR PROGRESS NOT PERFECTION,STRIVE FOR PROGRESS,NOT PERFECTION
ST20231216_093730_NEVER BE SO KIND,NEVER BE,SO KIND
ST20231216_093731_TOASTER BREAKFASTS SPEED DEMON,"TOASTER,",BREAKFAST'S SPEED DEMON
ST20231216_093732_SHE IS THE DARKNESS,SHE IS THE,DARKNESS
ST20231216_093733_YOU SHOULDNT LET POETS LIE TO YOU,YOU SHOULDN'T LET,POETS LIE TO YOU
ST20231216_093734_NATURES CANVAS TAHOES WATERS PAINT SERENITY,"NATURE'S CANVAS, TAHOE'S",WATERS PAINT SERENITY
ST20231216_093735_SORRY IM A SCORPIO,SORRY I'M A,SCORPIO
ST20231216_093736_LADY WHISTLEDOWNS SOCIETY PAPERS,LADY WHISTLEDOWN'S,SOCIETY PAPERS
ST20231216_093737_HOPE IS NOT CRAZY,HOPE IS,NOT CRAZY
ST20231216_093738_I LOVE YOU BITCH,I LOVE YOU,BITCH
ST20231216_093739_I AM STILL STANDING,I AM STILL,STANDING
ST20231216_093740_YOURE DRY HUMPING MY LAST NERVE,YOU'RE DRY HUMPING,MY LAST NERVE
ST20231216_093741_MAY THE FORCE BE WITH YOU,MAY THE FORCE,BE WITH YOU
ST20231216_093742_LIFE IS BETTER UPSIDE DOWN,LIFE IS BETTER,UPSIDE DOWN
ST20231216_093743_PLEASE DONT HONK IM SENSITIVE,"PLEASE DON'T HONK,",I'M SENSITIVE
ST20231216_093744_BE STILL AND KNOW THAT I AM GOD,BE STILL AND KNOW,THAT I AM GOD.
ST20231216_093745_WHAT A LONG STRANGE TRIP ITS BEEN,WHAT A LONG STRANGE,TRIP IT'S BEEN
ST20231216_093746_I BECAME A LIBRARIAN FOR THE MONEY AND FAME,I BECAME A LIBRARIAN,FOR THE MONEY AND FAME
ST20231216_093747_NO ARGUING ABOUT WHAT MOVIE TO WATCH,NO ARGUING ABOUT,WHAT MOVIE TO WATCH
ST20231216_093748_REFLECTIONS OF ETERNITY MIRRORED IN TAHOES DEPTHS,"REFLECTIONS OF ETERNITY,",MIRRORED IN TAHOE'S DEPTHS
ST20231216_093750_NO PLOT JUST VIBES,NO PLOT,JUST VIBES
ST20231216_093751_SLOW DOWN KANGAROO MICE CROSSING,"SLOW DOWN,",KANGAROO MICE CROSSING
ST20231216_093752_NOT GREAT NOT TERRIBLE,NOT GREAT NOT,TERRIBLE
ST20231216_093753_ADVENTURE KNOWS NO LIMITS ITS THE PURSUIT OF THE LIMITLESS,ADVENTURE KNOWS NO LIMITS; IT'S,THE PURSUIT OF THE LIMITLESS
ST20231216_093754_PRESERVE TAHOES MAJESTY FOR GENERATIONS TO COME,PRESERVE TAHOE'S MAJESTY,FOR GENERATIONS TO COME
ST20231216_093755_THIS COULD HAVE BEEN AN EMAIL,THIS COULD HAVE,BEEN AN EMAIL
ST20231216_093756_HERE FOR THE RIGHT REASONS,HERE FOR THE,RIGHT REASONS
ST20231216_093757_LEAVE IT BETTER THAN YOU FOUND IT,LEAVE IT BETTER,THAN YOU FOUND IT
ST20231216_093758_WEVE FOUND THE WITCH MAY WE BURN HER,WE'VE FOUND THE,"WITCH, MAY WE BURN HER?"
ST20231216_093759_OPOSSUMS MASTERS OF THE SURPRISE PARTY PRETENDING TO BE ROADKILL,"OPOSSUMS, MASTERS OF THE SURPRISE","PARTY, PRETENDING TO BE ROADKILL"
ST20231216_093800_A GOOD DAY TO BE HAPPY,A GOOD DAY TO,BE HAPPY
ST20231216_093801_TOGETHER WE ARE UNLIMITED,TOGETHER WE,ARE UNLIMITED
ST20231216_093802_WISHING YOU A DAY AS DYNAMIC AS MY WIFI CONNECTION,WISHING YOU A DAY AS,DYNAMIC AS MY WI-FI CONNECTION
ST20231216_093803_GOD IS WITHIN HER SHE WILL NOT FALL,"GOD IS WITHIN HER,",SHE WILL NOT FALL
ST20231216_093804_DO OR DO NOT THERE IS NO TRY,DO OR DO NOT,THERE IS NO TRY
ST20231216_093805_YOUR BEAUTY NEVER REALLY SCARED ME,YOUR BEAUTY NEVER,REALLY SCARED ME
ST20231216_093806_WHAT WE DO IN LIFE ECHOES IN ETERNITY,WHAT WE DO IN LIFE,ECHOES IN ETERNITY
ST20231216_093807_YOURE SUCH A NERD,YOU'RE SUCH,A NERD
ST20231216_093808_A NEW SENTENCE BEGINS WITH A CAPITAL LETTER,A NEW SENTENCE BEGINS,WITH A CAPITAL LETTER
ST20231216_093809_UNLEASH THE WILD WITHIN AND LET IT ROAM,UNLEASH THE WILD,"WITHIN, AND LET IT ROAM"
ST20231216_093810_THIS IS MY EMOTIONAL SUPPORT WATER BOTTLE,THIS IS MY EMOTIONAL,SUPPORT WATER BOTTLE
ST20231216_093811_I BECAME A DELIVERY COURIER FOR THE MONEY AND FAME,I BECAME A DELIVERY COURIER,FOR THE MONEY AND FAME
ST20231216_093812_NO SKIPPING TURNS FOR NAVIGATION,NO SKIPPING TURNS,FOR NAVIGATION
ST20231216_093813_DRIVER GETS THE LAST WORD IN AN ARGUMENT,DRIVER GETS THE LAST,WORD IN AN ARGUMENT
ST20231216_093814_IVE BEEN AT THIS FOR A LONG TIME,I'VE BEEN AT THIS,FOR A LONG TIME
ST20231216_093815_MAY YOUR DAY BE AS GLAMOROUS AS WAITING ON HOLD,MAY YOUR DAY BE AS,GLAMOROUS AS WAITING ON HOLD
ST20231216_093816_POUCH PIONEERS BRAKE WITH CARE,"POUCH PIONEERS,",BRAKE WITH CARE
ST20231216_093817_NO ARGUING ABOUT WHO CARRIES THE LUGGAGE,NO ARGUING ABOUT WHO,CARRIES THE LUGGAGE
ST20231216_093818_WE ARE ALL STORIES IN THE END,WE ARE ALL,STORIES IN THE END
ST20231216_093819_WHERE WERE YOU NOW,WHERE WERE,YOU NOW
ST20231216_093820_YOU NEED TO CALM DOWN YOURE BEING TOO LOUD,"YOU NEED TO CALM DOWN,",YOU'RE BEING TOO LOUD
ST20231216_093821_DRIVER GETS THE BEST PARKING SPOT,DRIVER GETS THE,BEST PARKING SPOT
ST20231216_093822_MORE ALTITUDE LESS ATTITUDE,MORE ALTITUDE,LESS ATTITUDE
ST20231216_093823_ONE OF US IS LYING,ONE OF US,IS LYING
ST20231216_093824_BE GOOD TO YOURSELF,BE GOOD TO,YOURSELF
ST20231216_093825_ALL THINGS ARE DIFFICULT BEFORE THEY ARE EASY,ALL THINGS ARE DIFFICULT,BEFORE THEY ARE EASY
ST20231216_093826_A GIRL IS NO ONE,A GIRL IS,NO ONE
ST20231216_093827_MAY THE FORCE BE WITH YOU,MAY THE FORCE,BE WITH YOU
ST20231216_093828_I JUST WANNA BE APPRECIATED,I JUST WANNA BE,APPRECIATED
ST20231216_093829_CAUTION NERVE DEMOLITION AHEAD,"CAUTION, NERVE",DEMOLITION AHEAD
ST20231216_093830_THE FAMILY YOURE BORN INTO AND THE FAMILY YOU MAKE,"THE FAMILY YOU'RE BORN INTO,",AND THE FAMILY YOU MAKE
ST20231216_093832_I WOULD RATHER LOSE THIS ENTIRE WAR,I WOULD RATHER LOSE,THIS ENTIRE WAR
ST20231216_093833_SURVIVING PURELY OUT OF SPITE,SURVIVING PURELY,OUT OF SPITE
ST20231216_093834_TODAY I DO NOTHING,TODAY I DO,NOTHING
ST20231216_093835_RACE WITH TOASTER POP GOES PRIDE,"RACE WITH TOASTER,",POP GOES PRIDE
ST20231216_093836_I AINT LEAVING YOU ALONE,I AIN'T,LEAVING YOU ALONE
ST20231216_093837_CHERISH THE CLARITY DEFEND THE DIVERSITY TAHOES PLEDGE,"CHERISH THE CLARITY, DEFEND","THE DIVERSITY, TAHOE'S PLEDGE"
